viewer_id,video_id,watched_ms,drop_ms,completed,is_synthetic
vw_117,vid_ch_kai_2,4029,4029,false,true
vw_117,vid_ch_s00_1,15000,,true,true
vw_117,vid_ch_juno_0,12000,,true,true
vw_117,vid_ch_s12_2,7532,7532,false,true
vw_117,vid_ch_pix_0,6596,6596,false,true
vw_117,vid_ch_s19_3,3046,3046,false,true
vw_117,vid_ch_s16_0,12000,,true,true
vw_117,vid_ch_s18_0,15000,,true,true
vw_117,vid_ch_mei_0,9000,,true,true
vw_117,vid_ch_kai_1,15000,,true,true
vw_117,vid_ch_s06_2,12000,,true,true
vw_117,vid_ch_s20_1,4464,4464,false,true
vw_117,vid_ch_pix_2,8226,8226,false,true
vw_118,vid_ch_s05_0,2721,2721,false,true
vw_118,vid_ch_juno_0,2019,2019,false,true
vw_118,vid_ch_s14_1,2945,2945,false,true
vw_118,vid_ch_mei_1,5081,5081,false,true
vw_118,vid_ch_s14_0,6522,6522,false,true
vw_118,vid_ch_aki_3,15000,,true,true
vw_118,vid_ch_s21_0,15000,,true,true
vw_118,vid_ch_s11_2,8713,8713,false,true
vw_118,vid_ch_s00_1,15000,,true,true
vw_118,vid_ch_aki_1,12000,,true,true
vw_118,vid_ch_s01_0,2741,2741,false,true
vw_118,vid_ch_nova_1,5743,5743,false,true
vw_118,vid_ch_s12_3,5136,5136,false,true
vw_118,vid_ch_aki_2,7109,7109,false,true
vw_118,vid_ch_ray_1,12000,,true,true
vw_118,vid_ch_pix_2,4815,4815,false,true
vw_118,vid_ch_s10_0,2850,2850,false,true
vw_118,vid_ch_s11_1,8980,8980,false,true
vw_118,vid_ch_s16_0,5384,5384,false,true
vw_118,vid_ch_s01_2,18000,,true,true
vw_118,vid_ch_s00_0,4426,4426,false,true
vw_118,vid_ch_s04_2,3170,3170,false,true
vw_118,vid_ch_s01_1,18000,,true,true
vw_118,vid_ch_kai_2,9000,,true,true
vw_119,vid_ch_s06_0,5530,5530,false,true
vw_119,vid_ch_pix_0,18000,,true,true
vw_119,vid_ch_s18_1,3033,3033,false,true
vw_119,vid_ch_s10_0,3078,3078,false,true
vw_119,vid_ch_s15_1,18000,,true,true
vw_119,vid_ch_juno_0,2589,2589,false,true
vw_119,vid_ch_s21_0,8784,8784,false,true
vw_119,vid_ch_s11_0,5221,5221,false,true
vw_119,vid_ch_nova_0,18000,,true,true
vw_119,vid_ch_s11_1,18000,,true,true
vw_119,vid_ch_s02_1,2281,2281,false,true
vw_119,vid_ch_pix_2,15000,,true,true
vw_119,vid_ch_s21_1,3702,3702,false,true
vw_119,vid_ch_s01_2,18000,,true,true
vw_119,vid_ch_s19_3,3132,3132,false,true
vw_119,vid_ch_s17_0,12000,,true,true
vw_119,vid_ch_kai_1,15000,,true,true
vw_119,vid_ch_s10_1,4617,4617,false,true
vw_119,vid_ch_s20_0,18000,,true,true
vw_119,vid_ch_s14_1,11496,11496,false,true
vw_120,vid_ch_s12_1,18000,,true,true
vw_120,vid_ch_s05_0,5366,5366,false,true
vw_120,vid_ch_s19_1,12000,,true,true
vw_120,vid_ch_s15_0,7790,7790,false,true
vw_120,vid_ch_kai_1,3130,3130,false,true
vw_120,vid_ch_s19_2,5605,5605,false,true
vw_120,vid_ch_s20_0,5772,5772,false,true
vw_120,vid_ch_aki_1,12000,,true,true
vw_120,vid_ch_juno_0,3011,3011,false,true
vw_120,vid_ch_s08_2,15000,,true,true
vw_120,vid_ch_s12_3,9000,,true,true
vw_120,vid_ch_s18_0,15000,,true,true
vw_120,vid_ch_s06_2,5203,5203,false,true
vw_121,vid_ch_s15_1,5178,5178,false,true
vw_121,vid_ch_s05_2,2661,2661,false,true
vw_121,vid_ch_s20_2,2989,2989,false,true
vw_121,vid_ch_s10_0,18000,,true,true
vw_121,vid_ch_s16_1,15000,,true,true
vw_121,vid_ch_s16_0,12000,,true,true
vw_121,vid_ch_s18_2,4823,4823,false,true
vw_121,vid_ch_s01_0,18000,,true,true
vw_121,vid_ch_s05_1,1813,1813,false,true
vw_121,vid_ch_vera_0,12000,,true,true
vw_121,vid_ch_vera_1,15000,,true,true
vw_121,vid_ch_s09_1,5124,5124,false,true
vw_121,vid_ch_s11_0,9000,,true,true
vw_121,vid_ch_s11_1,18000,,true,true
vw_121,vid_ch_s19_0,12000,,true,true
vw_121,vid_ch_pix_0,2994,2994,false,true
vw_121,vid_ch_s08_0,5550,5550,false,true
vw_122,vid_ch_s03_0,10311,10311,false,true
vw_122,vid_ch_s02_0,12000,,true,true
vw_122,vid_ch_s15_1,3603,3603,false,true
vw_122,vid_ch_mei_0,5151,5151,false,true
vw_122,vid_ch_s04_0,7419,7419,false,true
vw_122,vid_ch_nova_0,18000,,true,true
vw_122,vid_ch_s15_0,5537,5537,false,true
vw_122,vid_ch_s01_2,11434,11434,false,true
vw_122,vid_ch_pix_1,12000,,true,true
vw_122,vid_ch_s17_1,6861,6861,false,true
vw_122,vid_ch_s20_2,12000,,true,true
vw_122,vid_ch_s21_1,6960,6960,false,true
vw_122,vid_ch_s16_0,5974,5974,false,true
vw_122,vid_ch_s07_1,6934,6934,false,true
vw_123,vid_ch_aki_3,15000,,true,true
vw_123,vid_ch_s04_1,18000,,true,true
vw_123,vid_ch_kai_2,4926,4926,false,true
vw_123,vid_ch_s11_3,4760,4760,false,true
vw_123,vid_ch_s02_0,4494,4494,false,true
vw_123,vid_ch_aki_1,5713,5713,false,true
vw_123,vid_ch_ray_1,1919,1919,false,true
vw_123,vid_ch_s04_2,1951,1951,false,true
vw_123,vid_ch_s19_3,4186,4186,false,true
vw_123,vid_ch_ray_0,8087,8087,false,true
vw_123,vid_ch_s02_1,5114,5114,false,true
vw_123,vid_ch_s05_1,5140,5140,false,true
vw_123,vid_ch_s06_0,3960,3960,false,true
vw_123,vid_ch_kai_1,15000,,true,true
vw_123,vid_ch_s00_1,15000,,true,true
vw_123,vid_ch_s18_2,12000,,true,true
vw_123,vid_ch_s14_0,5273,5273,false,true
vw_123,vid_ch_pix_0,11558,11558,false,true
vw_123,vid_ch_s08_2,15000,,true,true
vw_123,vid_ch_s03_0,18000,,true,true
vw_123,vid_ch_s16_0,12000,,true,true
vw_123,vid_ch_pix_1,12000,,true,true
vw_123,vid_ch_kai_0,12000,,true,true
vw_123,vid_ch_s07_1,3594,3594,false,true
vw_124,vid_ch_s13_0,15000,,true,true
vw_124,vid_ch_s01_2,3249,3249,false,true
vw_124,vid_ch_vera_1,7984,7984,false,true
vw_124,vid_ch_s19_1,12000,,true,true
vw_124,vid_ch_nova_1,7020,7020,false,true
vw_124,vid_ch_nova_0,9878,9878,false,true
vw_124,vid_ch_s13_1,3737,3737,false,true
vw_124,vid_ch_s19_3,9000,,true,true
vw_124,vid_ch_ray_1,12000,,true,true
vw_124,vid_ch_pix_2,3647,3647,false,true
vw_124,vid_ch_juno_1,9000,,true,true
vw_124,vid_ch_s09_0,2615,2615,false,true
vw_124,vid_ch_s21_0,7231,7231,false,true
vw_125,vid_ch_aki_0,4630,4630,false,true
vw_125,vid_ch_s05_1,12000,,true,true
vw_125,vid_ch_s03_0,2762,2762,false,true
vw_125,vid_ch_s04_0,15000,,true,true
vw_125,vid_ch_pix_3,9000,,true,true
vw_125,vid_ch_vera_1,4445,4445,false,true
vw_125,vid_ch_s06_2,7385,7385,false,true
vw_125,vid_ch_s13_1,15000,,true,true
vw_125,vid_ch_aki_2,5625,5625,false,true
vw_125,vid_ch_s08_1,5124,5124,false,true
vw_125,vid_ch_s09_0,5770,5770,false,true
vw_125,vid_ch_mei_0,9000,,true,true
vw_125,vid_ch_s00_1,5353,5353,false,true
vw_126,vid_ch_ray_0,10420,10420,false,true
vw_126,vid_ch_s10_0,18000,,true,true
vw_126,vid_ch_s06_0,5693,5693,false,true
vw_126,vid_ch_s14_0,18000,,true,true
vw_126,vid_ch_aki_2,12000,,true,true
vw_126,vid_ch_s15_1,8198,8198,false,true
vw_126,vid_ch_pix_1,7474,7474,false,true
vw_126,vid_ch_s17_0,2703,2703,false,true
vw_126,vid_ch_s02_2,5856,5856,false,true
vw_126,vid_ch_s17_1,4593,4593,false,true
vw_126,vid_ch_s19_0,6976,6976,false,true
vw_126,vid_ch_s13_0,15000,,true,true
vw_126,vid_ch_ray_1,6994,6994,false,true
vw_126,vid_ch_kai_1,15000,,true,true
vw_126,vid_ch_s14_1,18000,,true,true
vw_126,vid_ch_aki_1,5531,5531,false,true
vw_126,vid_ch_s01_3,4198,4198,false,true
vw_126,vid_ch_s11_2,9847,9847,false,true
vw_126,vid_ch_mei_1,9000,,true,true
vw_126,vid_ch_nova_1,5397,5397,false,true
vw_126,vid_ch_s20_1,9791,9791,false,true
vw_126,vid_ch_aki_0,9000,,true,true
vw_126,vid_ch_s11_0,5172,5172,false,true
vw_126,vid_ch_s06_2,12000,,true,true
vw_127,vid_ch_s07_0,18000,,true,true
vw_127,vid_ch_pix_3,1416,1416,false,true
vw_127,vid_ch_s13_1,6930,6930,false,true
vw_127,vid_ch_s18_0,15000,,true,true
vw_127,vid_ch_s06_2,6841,6841,false,true
vw_127,vid_ch_s08_1,2672,2672,false,true
vw_127,vid_ch_s21_2,15000,,true,true
vw_127,vid_ch_s06_1,6393,6393,false,true
vw_127,vid_ch_s12_0,1813,1813,false,true
vw_127,vid_ch_s03_1,9000,,true,true
vw_127,vid_ch_s12_3,9000,,true,true
vw_127,vid_ch_s04_0,5010,5010,false,true
vw_127,vid_ch_s21_0,2916,2916,false,true
vw_127,vid_ch_s00_0,4761,4761,false,true
vw_127,vid_ch_s01_0,18000,,true,true
vw_127,vid_ch_s01_1,9409,9409,false,true
vw_127,vid_ch_nova_0,5574,5574,false,true
vw_127,vid_ch_s01_3,12000,,true,true
vw_127,vid_ch_s15_1,2755,2755,false,true
vw_127,vid_ch_s18_1,9039,9039,false,true
vw_127,vid_ch_juno_0,4837,4837,false,true
vw_127,vid_ch_aki_2,6039,6039,false,true
vw_127,vid_ch_aki_1,5914,5914,false,true
vw_128,vid_ch_s07_0,6755,6755,false,true
vw_128,vid_ch_s16_1,7137,7137,false,true
vw_128,vid_ch_s02_2,5148,5148,false,true
vw_128,vid_ch_s20_2,12000,,true,true
vw_128,vid_ch_s11_2,18000,,true,true
vw_128,vid_ch_nova_0,11651,11651,false,true
vw_128,vid_ch_kai_1,6741,6741,false,true
vw_128,vid_ch_s14_1,6176,6176,false,true
vw_128,vid_ch_s17_0,12000,,true,true
vw_128,vid_ch_s11_3,12000,,true,true
vw_128,vid_ch_juno_0,3183,3183,false,true
vw_128,vid_ch_s19_3,9000,,true,true
vw_128,vid_ch_ray_1,2500,2500,false,true
vw_129,vid_ch_kai_1,15000,,true,true
vw_129,vid_ch_pix_0,3630,3630,false,true
vw_129,vid_ch_juno_0,12000,,true,true
vw_129,vid_ch_s12_3,9000,,true,true
vw_129,vid_ch_s16_0,12000,,true,true
vw_129,vid_ch_s08_1,15000,,true,true
vw_129,vid_ch_s04_1,5641,5641,false,true
vw_129,vid_ch_s12_0,2076,2076,false,true
vw_129,vid_ch_s19_2,5146,5146,false,true
vw_129,vid_ch_s06_2,12000,,true,true
vw_129,vid_ch_s02_1,3255,3255,false,true
vw_129,vid_ch_s08_2,6993,6993,false,true
vw_129,vid_ch_s20_0,9277,9277,false,true
vw_129,vid_ch_aki_0,9000,,true,true
vw_129,vid_ch_s01_0,18000,,true,true
vw_129,vid_ch_s02_0,5069,5069,false,true
vw_129,vid_ch_s12_2,11615,11615,false,true
vw_129,vid_ch_ray_0,8197,8197,false,true
vw_129,vid_ch_s18_2,12000,,true,true
vw_129,vid_ch_s20_2,4030,4030,false,true
vw_129,vid_ch_s00_0,12000,,true,true
vw_129,vid_ch_s11_3,4735,4735,false,true
vw_129,vid_ch_kai_2,5834,5834,false,true
vw_130,vid_ch_s12_1,2820,2820,false,true
vw_130,vid_ch_s20_2,3006,3006,false,true
vw_130,vid_ch_s13_0,15000,,true,true
vw_130,vid_ch_s10_1,6947,6947,false,true
vw_130,vid_ch_s12_2,3952,3952,false,true
vw_130,vid_ch_s18_1,18000,,true,true
vw_130,vid_ch_pix_0,18000,,true,true
vw_130,vid_ch_aki_2,5509,5509,false,true
vw_130,vid_ch_s19_0,12000,,true,true
vw_130,vid_ch_s05_0,5693,5693,false,true
vw_130,vid_ch_vera_0,12000,,true,true
vw_130,vid_ch_s06_2,6020,6020,false,true
vw_131,vid_ch_s14_0,10327,10327,false,true
vw_131,vid_ch_s02_0,2329,2329,false,true
vw_131,vid_ch_s21_1,3366,3366,false,true
vw_131,vid_ch_s05_1,6807,6807,false,true
vw_131,vid_ch_s09_0,6459,6459,false,true
vw_131,vid_ch_s06_0,4122,4122,false,true
vw_131,vid_ch_s16_2,3315,3315,false,true
vw_131,vid_ch_s16_0,7345,7345,false,true
vw_131,vid_ch_s15_1,5236,5236,false,true
vw_131,vid_ch_s17_1,12000,,true,true
vw_131,vid_ch_s18_1,5848,5848,false,true
vw_131,vid_ch_s08_0,15000,,true,true
vw_132,vid_ch_kai_0,12000,,true,true
vw_132,vid_ch_s00_1,15000,,true,true
vw_132,vid_ch_aki_3,3268,3268,false,true
vw_132,vid_ch_vera_1,9088,9088,false,true
vw_132,vid_ch_s02_1,5168,5168,false,true
vw_132,vid_ch_s02_0,12000,,true,true
vw_132,vid_ch_kai_1,7582,7582,false,true
vw_132,vid_ch_pix_0,7231,7231,false,true
vw_132,vid_ch_ray_1,2280,2280,false,true
vw_132,vid_ch_s00_0,4014,4014,false,true
vw_132,vid_ch_s03_1,9000,,true,true
vw_132,vid_ch_pix_2,15000,,true,true
vw_132,vid_ch_kai_2,1459,1459,false,true
vw_132,vid_ch_s20_0,8896,8896,false,true
vw_132,vid_ch_s14_0,18000,,true,true
vw_132,vid_ch_mei_0,9000,,true,true
vw_132,vid_ch_s17_0,4608,4608,false,true
vw_132,vid_ch_s01_1,18000,,true,true
vw_132,vid_ch_s08_2,4362,4362,false,true
vw_132,vid_ch_s05_0,4753,4753,false,true
vw_132,vid_ch_s12_3,9000,,true,true
vw_133,vid_ch_s08_2,15000,,true,true
vw_133,vid_ch_s19_2,18000,,true,true
vw_133,vid_ch_s14_0,8222,8222,false,true
vw_133,vid_ch_s02_0,2137,2137,false,true
vw_133,vid_ch_kai_1,8252,8252,false,true
vw_133,vid_ch_pix_1,7445,7445,false,true
vw_133,vid_ch_s04_1,18000,,true,true
vw_133,vid_ch_ray_0,7795,7795,false,true
vw_133,vid_ch_ray_1,12000,,true,true
vw_133,vid_ch_s04_2,12000,,true,true
vw_133,vid_ch_s05_0,2131,2131,false,true
vw_133,vid_ch_s03_1,5755,5755,false,true
vw_133,vid_ch_s18_1,9083,9083,false,true
vw_133,vid_ch_s11_2,8449,8449,false,true
vw_134,vid_ch_s08_0,15000,,true,true
vw_134,vid_ch_s15_1,10430,10430,false,true
vw_134,vid_ch_s09_0,2653,2653,false,true
vw_134,vid_ch_s07_0,11135,11135,false,true
vw_134,vid_ch_ray_1,6640,6640,false,true
vw_134,vid_ch_s14_0,5364,5364,false,true
vw_134,vid_ch_s10_0,6823,6823,false,true
vw_134,vid_ch_s19_0,6985,6985,false,true
vw_134,vid_ch_s21_2,8018,8018,false,true
vw_134,vid_ch_s02_2,15000,,true,true
vw_134,vid_ch_s21_0,7650,7650,false,true
vw_134,vid_ch_s20_0,18000,,true,true
vw_134,vid_ch_juno_1,9000,,true,true
vw_134,vid_ch_kai_1,3210,3210,false,true
vw_134,vid_ch_s20_2,12000,,true,true
vw_134,vid_ch_s13_0,6093,6093,false,true
vw_135,vid_ch_pix_2,4993,4993,false,true
vw_135,vid_ch_s16_0,12000,,true,true
vw_135,vid_ch_kai_1,15000,,true,true
vw_135,vid_ch_s00_1,15000,,true,true
vw_135,vid_ch_s12_0,5389,5389,false,true
vw_135,vid_ch_s02_2,15000,,true,true
vw_135,vid_ch_s08_0,5151,5151,false,true
vw_135,vid_ch_s06_0,4429,4429,false,true
vw_135,vid_ch_pix_0,18000,,true,true
vw_135,vid_ch_s05_2,15000,,true,true
vw_135,vid_ch_pix_1,12000,,true,true
vw_135,vid_ch_s08_1,9186,9186,false,true
vw_135,vid_ch_s12_2,6027,6027,false,true
vw_135,vid_ch_s03_0,18000,,true,true
vw_135,vid_ch_vera_1,7065,7065,false,true
vw_135,vid_ch_s20_0,9529,9529,false,true
vw_135,vid_ch_s07_0,11401,11401,false,true
vw_135,vid_ch_s20_1,4430,4430,false,true
vw_135,vid_ch_juno_1,3694,3694,false,true
vw_135,vid_ch_mei_1,9000,,true,true
vw_135,vid_ch_s04_2,7346,7346,false,true
vw_135,vid_ch_vera_0,3396,3396,false,true
vw_135,vid_ch_s19_0,1863,1863,false,true
vw_136,vid_ch_s19_2,4451,4451,false,true
vw_136,vid_ch_s07_1,18000,,true,true
vw_136,vid_ch_aki_2,12000,,true,true
vw_136,vid_ch_ray_1,4293,4293,false,true
vw_136,vid_ch_s15_1,11075,11075,false,true
vw_136,vid_ch_s13_1,3228,3228,false,true
vw_136,vid_ch_s06_0,15000,,true,true
vw_136,vid_ch_s08_0,7400,7400,false,true
vw_136,vid_ch_s01_2,18000,,true,true
vw_136,vid_ch_s12_1,6533,6533,false,true
vw_136,vid_ch_s12_2,4795,4795,false,true
vw_136,vid_ch_s04_2,2497,2497,false,true
vw_137,vid_ch_s08_1,15000,,true,true
vw_137,vid_ch_nova_0,18000,,true,true
vw_137,vid_ch_s02_0,12000,,true,true
vw_137,vid_ch_pix_0,18000,,true,true
vw_137,vid_ch_aki_3,15000,,true,true
vw_137,vid_ch_s02_2,15000,,true,true
vw_137,vid_ch_s10_0,3434,3434,false,true
vw_137,vid_ch_s06_0,5948,5948,false,true
vw_137,vid_ch_s06_1,4827,4827,false,true
vw_137,vid_ch_s14_0,8320,8320,false,true
vw_137,vid_ch_s16_2,18000,,true,true
vw_137,vid_ch_s07_1,3667,3667,false,true
vw_137,vid_ch_s20_2,5280,5280,false,true
vw_137,vid_ch_s16_1,5223,5223,false,true
vw_137,vid_ch_s11_3,12000,,true,true
vw_137,vid_ch_s03_1,9000,,true,true
vw_137,vid_ch_s19_1,12000,,true,true
vw_137,vid_ch_s14_1,18000,,true,true
vw_137,vid_ch_ray_0,9987,9987,false,true
vw_137,vid_ch_s11_0,9000,,true,true
vw_138,vid_ch_s21_0,15000,,true,true
vw_138,vid_ch_s20_1,8190,8190,false,true
vw_138,vid_ch_s00_1,15000,,true,true
vw_138,vid_ch_s01_3,2360,2360,false,true
vw_138,vid_ch_s06_1,15000,,true,true
vw_138,vid_ch_s10_1,5078,5078,false,true
vw_138,vid_ch_s04_1,18000,,true,true
vw_138,vid_ch_s13_0,5142,5142,false,true
vw_138,vid_ch_s12_0,9000,,true,true
vw_138,vid_ch_s11_1,9515,9515,false,true
vw_138,vid_ch_s16_0,12000,,true,true
vw_138,vid_ch_s16_2,10119,10119,false,true
vw_138,vid_ch_s12_3,9000,,true,true
vw_139,vid_ch_s13_0,15000,,true,true
vw_139,vid_ch_vera_1,15000,,true,true
vw_139,vid_ch_aki_3,9059,9059,false,true
vw_139,vid_ch_s20_2,6994,6994,false,true
vw_139,vid_ch_s19_0,12000,,true,true
vw_139,vid_ch_s13_1,8836,8836,false,true
vw_139,vid_ch_s18_0,4445,4445,false,true
vw_139,vid_ch_pix_0,18000,,true,true
vw_139,vid_ch_s18_1,18000,,true,true
vw_139,vid_ch_s11_2,18000,,true,true
vw_139,vid_ch_s07_0,18000,,true,true
vw_139,vid_ch_s19_2,18000,,true,true
vw_139,vid_ch_kai_0,5192,5192,false,true
vw_139,vid_ch_s10_1,12000,,true,true
vw_139,vid_ch_s15_1,9803,9803,false,true
vw_139,vid_ch_s20_0,18000,,true,true
vw_139,vid_ch_nova_0,6051,6051,false,true
vw_139,vid_ch_s12_0,3706,3706,false,true
vw_139,vid_ch_kai_2,9000,,true,true
vw_139,vid_ch_s17_0,4953,4953,false,true
vw_139,vid_ch_s10_0,5854,5854,false,true
vw_139,vid_ch_s09_0,2032,2032,false,true
vw_139,vid_ch_s20_1,7641,7641,false,true
vw_139,vid_ch_s01_0,7037,7037,false,true
vw_139,vid_ch_s04_2,12000,,true,true
vw_140,vid_ch_s10_1,6974,6974,false,true
vw_140,vid_ch_s19_3,3217,3217,false,true
vw_140,vid_ch_kai_1,6278,6278,false,true
vw_140,vid_ch_s13_1,8582,8582,false,true
vw_140,vid_ch_pix_3,9000,,true,true
vw_140,vid_ch_s06_0,8269,8269,false,true
vw_140,vid_ch_s11_3,12000,,true,true
vw_140,vid_ch_s17_0,12000,,true,true
vw_140,vid_ch_s01_1,18000,,true,true
vw_140,vid_ch_s04_1,8258,8258,false,true
vw_140,vid_ch_s17_1,6763,6763,false,true
vw_140,vid_ch_s20_0,10044,10044,false,true
vw_140,vid_ch_s14_1,18000,,true,true
vw_140,vid_ch_s06_1,8446,8446,false,true
vw_140,vid_ch_vera_0,5729,5729,false,true
vw_141,vid_ch_s06_0,5138,5138,false,true
vw_141,vid_ch_s02_2,15000,,true,true
vw_141,vid_ch_kai_2,4750,4750,false,true
vw_141,vid_ch_s18_0,15000,,true,true
vw_141,vid_ch_mei_1,5172,5172,false,true
vw_141,vid_ch_s01_2,8531,8531,false,true
vw_141,vid_ch_s19_1,4312,4312,false,true
vw_141,vid_ch_aki_3,15000,,true,true
vw_141,vid_ch_juno_0,4953,4953,false,true
vw_141,vid_ch_s00_1,5062,5062,false,true
vw_141,vid_ch_s05_0,4493,4493,false,true
vw_141,vid_ch_vera_1,5974,5974,false,true
vw_141,vid_ch_s17_0,1902,1902,false,true
vw_141,vid_ch_s15_0,6007,6007,false,true
vw_141,vid_ch_aki_2,12000,,true,true
vw_142,vid_ch_s14_0,7698,7698,false,true
vw_142,vid_ch_s00_1,2345,2345,false,true
vw_142,vid_ch_s18_2,5043,5043,false,true
vw_142,vid_ch_s19_1,3902,3902,false,true
vw_142,vid_ch_s18_1,18000,,true,true
vw_142,vid_ch_nova_1,6718,6718,false,true
vw_142,vid_ch_s11_0,9000,,true,true
vw_142,vid_ch_s16_0,12000,,true,true
vw_142,vid_ch_s03_0,4655,4655,false,true
vw_142,vid_ch_s02_0,12000,,true,true
vw_142,vid_ch_s17_0,3843,3843,false,true
vw_142,vid_ch_s03_1,2705,2705,false,true
vw_142,vid_ch_s12_3,3236,3236,false,true
vw_142,vid_ch_s06_0,6064,6064,false,true
vw_142,vid_ch_s11_1,9887,9887,false,true
vw_142,vid_ch_s16_1,5716,5716,false,true
vw_142,vid_ch_s05_0,1537,1537,false,true
vw_142,vid_ch_s19_0,12000,,true,true
vw_142,vid_ch_s01_1,11236,11236,false,true
vw_142,vid_ch_pix_1,5243,5243,false,true
vw_142,vid_ch_s21_0,2815,2815,false,true
vw_142,vid_ch_s21_2,5466,5466,false,true
vw_142,vid_ch_s17_1,5360,5360,false,true
vw_142,vid_ch_pix_0,9607,9607,false,true
vw_142,vid_ch_ray_1,12000,,true,true
vw_143,vid_ch_s12_0,9000,,true,true
vw_143,vid_ch_s08_1,15000,,true,true
vw_143,vid_ch_s01_0,11343,11343,false,true
vw_143,vid_ch_s19_0,7421,7421,false,true
vw_143,vid_ch_s19_3,2757,2757,false,true
vw_143,vid_ch_s20_1,10455,10455,false,true
vw_143,vid_ch_s11_1,18000,,true,true
vw_143,vid_ch_s12_2,3798,3798,false,true
vw_143,vid_ch_s16_1,6746,6746,false,true
vw_143,vid_ch_s09_1,5520,5520,false,true
vw_143,vid_ch_s01_3,6951,6951,false,true
vw_143,vid_ch_s18_2,7557,7557,false,true
vw_144,vid_ch_s18_2,12000,,true,true
vw_144,vid_ch_ray_1,4495,4495,false,true
vw_144,vid_ch_s03_1,9000,,true,true
vw_144,vid_ch_s06_2,12000,,true,true
vw_144,vid_ch_s04_1,7525,7525,false,true
vw_144,vid_ch_s09_0,7026,7026,false,true
vw_144,vid_ch_s15_0,5225,5225,false,true
vw_144,vid_ch_s20_0,7403,7403,false,true
vw_144,vid_ch_s05_1,6218,6218,false,true
vw_144,vid_ch_aki_2,12000,,true,true
vw_144,vid_ch_s11_0,3636,3636,false,true
vw_144,vid_ch_s19_0,12000,,true,true
vw_144,vid_ch_s16_1,15000,,true,true
vw_144,vid_ch_s11_2,3620,3620,false,true
vw_144,vid_ch_s13_1,15000,,true,true
vw_144,vid_ch_s14_1,4154,4154,false,true
vw_144,vid_ch_s18_0,15000,,true,true
vw_144,vid_ch_nova_0,3920,3920,false,true
vw_144,vid_ch_aki_0,9000,,true,true
vw_144,vid_ch_s14_0,9545,9545,false,true
vw_144,vid_ch_s08_2,3564,3564,false,true
vw_145,vid_ch_s11_1,9369,9369,false,true
vw_145,vid_ch_s12_1,8062,8062,false,true
vw_145,vid_ch_aki_0,3346,3346,false,true
vw_145,vid_ch_s19_0,12000,,true,true
vw_145,vid_ch_s11_2,18000,,true,true
vw_145,vid_ch_mei_0,3738,3738,false,true
vw_145,vid_ch_s01_2,18000,,true,true
vw_145,vid_ch_s13_0,7792,7792,false,true
vw_145,vid_ch_s03_1,3577,3577,false,true
vw_145,vid_ch_s19_2,18000,,true,true
vw_145,vid_ch_pix_3,3067,3067,false,true
vw_145,vid_ch_s16_0,12000,,true,true
vw_145,vid_ch_s21_1,15000,,true,true
vw_145,vid_ch_s05_0,9000,,true,true
vw_145,vid_ch_s01_3,2495,2495,false,true
vw_145,vid_ch_s04_2,6012,6012,false,true
vw_145,vid_ch_juno_0,4289,4289,false,true
vw_146,vid_ch_s11_0,1643,1643,false,true
vw_146,vid_ch_s02_0,12000,,true,true
vw_146,vid_ch_juno_0,12000,,true,true
vw_146,vid_ch_s07_1,9312,9312,false,true
vw_146,vid_ch_s16_1,5468,5468,false,true
vw_146,vid_ch_s15_0,12000,,true,true
vw_146,vid_ch_s20_0,7099,7099,false,true
vw_146,vid_ch_s04_1,3486,3486,false,true
vw_146,vid_ch_s05_1,7781,7781,false,true
vw_146,vid_ch_s13_1,4142,4142,false,true
vw_146,vid_ch_mei_1,2327,2327,false,true
vw_146,vid_ch_aki_2,3704,3704,false,true
vw_146,vid_ch_s04_2,3293,3293,false,true
vw_146,vid_ch_s19_2,10751,10751,false,true
vw_146,vid_ch_s09_1,4010,4010,false,true
vw_146,vid_ch_s01_2,11504,11504,false,true
vw_146,vid_ch_s03_0,8942,8942,false,true
vw_146,vid_ch_s16_2,10767,10767,false,true
vw_146,vid_ch_juno_1,9000,,true,true
vw_146,vid_ch_mei_0,9000,,true,true
vw_146,vid_ch_s06_2,6225,6225,false,true
vw_146,vid_ch_s17_1,5867,5867,false,true
vw_146,vid_ch_s21_1,5985,5985,false,true
vw_147,vid_ch_s16_1,15000,,true,true
vw_147,vid_ch_s18_0,15000,,true,true
vw_147,vid_ch_s05_2,2970,2970,false,true
vw_147,vid_ch_s01_2,3758,3758,false,true
vw_147,vid_ch_s20_1,18000,,true,true
vw_147,vid_ch_s01_0,18000,,true,true
vw_147,vid_ch_mei_0,9000,,true,true
vw_147,vid_ch_vera_0,7682,7682,false,true
vw_147,vid_ch_s18_2,12000,,true,true
vw_147,vid_ch_pix_3,9000,,true,true
vw_147,vid_ch_s19_2,10973,10973,false,true
vw_147,vid_ch_s03_0,18000,,true,true
vw_147,vid_ch_s05_0,3286,3286,false,true
vw_147,vid_ch_s08_1,15000,,true,true
vw_147,vid_ch_s19_3,2854,2854,false,true
vw_147,vid_ch_s21_0,15000,,true,true
vw_147,vid_ch_aki_0,9000,,true,true
vw_147,vid_ch_s17_1,3345,3345,false,true
vw_147,vid_ch_kai_2,4732,4732,false,true
vw_148,vid_ch_s07_0,3124,3124,false,true
vw_148,vid_ch_pix_3,2912,2912,false,true
vw_148,vid_ch_s02_2,3061,3061,false,true
vw_148,vid_ch_aki_3,2393,2393,false,true
